id,self_service,date_time,manager,company,station_category,station_name,latitude,longitude,price
10026,0,2022-05-27 21:01:02,manager_89,Api-Ip,on urban street,station_159,22.440922895358163,20.172334077672076,1.939
10027,1,2022-05-28 00:10:09,manager_24,Tamoil,on urban street,station_88,22.48929604349778,20.223775554850135,1.859
10028,1,2022-05-28 00:12:10,manager_50,Agip Eni,on urban street,station_89,22.426572655581325,20.20276775956154,1.929
10029,1,2022-05-28 00:12:16,manager_51,Tamoil,on highway,station_90,22.446022,20.07492374,1.929
10030,0,2022-05-28 00:12:16,manager_51,Tamoil,on highway,station_90,22.446022,20.07492374,2.149
10031,1,2022-05-28 00:14:12,manager_50,Agip Eni,on urban street,station_15,22.49547479460076,20.19585517956739,1.929
10032,0,2022-05-28 00:14:12,manager_50,Agip Eni,on urban street,station_15,22.49547479460076,20.19585517956739,2.149
10033,1,2022-05-28 00:14:13,manager_50,Agip Eni,on urban street,station_91,22.46010315272357,20.09908898220897,1.929
10034,1,2022-05-28 00:18:02,manager_50,Agip Eni,on urban street,station_93,22.44527996387759,20.120575503794953,1.909
10035,0,2022-05-28 00:18:02,manager_50,Agip Eni,on urban street,station_93,22.44527996387759,20.120575503794953,1.909
10036,1,2022-05-28 00:20:15,manager_34,OIL ONE,on urban street,station_87,22.429668529372726,20.195525058283806,1.899
10037,0,2022-05-28 00:20:15,manager_34,OIL ONE,on urban street,station_87,22.429668529372726,20.195525058283806,1.899
10038,1,2022-05-28 02:05:11,manager_21,Q8,on urban street,station_94,22.433941401332632,20.19196700740963,1.879
10039,1,2022-05-28 02:05:12,manager_22,Q8,on urban street,station_95,22.457449002077297,20.094877768122842,1.899
10040,1,2022-05-28 02:05:14,manager_21,Q8,on urban street,station_96,22.45898088643508,20.10062638717193,1.899
10041,1,2022-05-28 02:05:14,manager_21,Q8,on urban street,station_66,22.445127763663763,20.119872403704903,1.899
10042,1,2022-05-28 02:05:14,manager_22,Q8,on urban street,station_98,22.443514800771887,20.174114105557237,1.899
10043,1,2022-05-28 02:05:15,manager_22,Q8,on urban street,station_99,22.471825595954208,20.11729386686477,1.889
10044,1,2022-05-28 02:05:16,manager_22,Q8,on urban street,station_27,22.483753319042613,20.142816093254055,1.949
10045,1,2022-05-28 02:05:16,manager_22,Q8,on urban street,station_102,22.445631990602784,20.161465889549277,1.899
10046,1,2022-05-28 02:05:16,manager_22,Q8,on urban street,station_100,22.50515304444358,20.10516619682312,1.899
10047,1,2022-05-28 02:05:17,manager_22,Q8,on urban street,station_103,22.501951819680393,20.143400355225367,1.919
10048,1,2022-05-28 02:05:18,manager_22,Q8,on urban street,station_104,22.46037001431894,20.109656087766325,1.899
10049,1,2022-05-28 02:05:19,manager_22,Q8,on urban street,station_69,22.426228542626262,20.25060953928687,1.917
10050,0,2022-05-28 06:09:05,manager_58,Esso,on urban street,station_128,22.5009206,20.1220185,2.138
10051,1,2022-05-28 06:09:05,manager_58,Esso,on urban street,station_128,22.5009206,20.1220185,1.936
10052,1,2022-05-28 06:26:41,manager_82,Api-Ip,on urban street,station_152,22.476168021449617,20.136851909437496,1.899
10053,0,2022-05-28 06:26:41,manager_82,Api-Ip,on urban street,station_152,22.476168021449617,20.136851909437496,2.124
10054,0,2022-05-28 06:28:32,manager_6,Q8,on urban street,station_6,22.46991993269708,20.124655993219335,1.919
10055,1,2022-05-28 06:28:32,manager_6,Q8,on urban street,station_6,22.46991993269708,20.124655993219335,1.919
10056,1,2022-05-28 06:29:48,manager_3,Api-Ip,on urban street,station_142,22.45184021105817,20.193965948556524,1.919
10057,0,2022-05-28 06:29:48,manager_3,Api-Ip,on urban street,station_142,22.45184021105817,20.193965948556524,1.919
10058,1,2022-05-28 06:30:44,manager_79,Esso,on urban street,station_149,22.43392,20.26169,1.909
10059,1,2022-05-28 06:39:57,manager_35,Retitalia,on urban street,station_48,22.5198193255777,20.17030170559883,1.899
10060,1,2022-05-28 06:40:45,manager_35,Agip Eni,on urban street,station_49,22.511988580308376,20.13694977760315,1.924
10061,1,2022-05-28 06:41:26,manager_35,Esso,on urban street,station_47,22.460115237367255,20.112786317790977,1.879
10062,0,2022-05-28 06:41:26,manager_35,Esso,on urban street,station_47,22.460115237367255,20.112786317790977,1.999
10063,0,2022-05-28 06:58:56,manager_10,Api-Ip,on urban street,station_10,22.447655452878045,20.183397099868724,1.914
10064,1,2022-05-28 06:58:56,manager_10,Api-Ip,on urban street,station_10,22.447655452878045,20.183397099868724,1.914
10065,0,2022-05-28 07:00:16,manager_3,Api-Ip,on urban street,station_3,22.477935609703962,20.19595092535019,2.079
10066,1,2022-05-28 07:00:16,manager_3,Api-Ip,on urban street,station_3,22.477935609703962,20.19595092535019,1.929
10067,0,2022-05-28 07:14:23,manager_72,Tamoil,on urban street,station_143,22.477519639492073,20.211471363150736,2.089
10068,1,2022-05-28 07:14:23,manager_72,Tamoil,on urban street,station_143,22.477519639492073,20.211471363150736,2.089
10069,0,2022-05-28 07:18:02,manager_57,Api-Ip,on urban street,station_127,22.468970248375925,20.12714958190918,2.094
10070,1,2022-05-28 07:18:02,manager_57,Api-Ip,on urban street,station_127,22.468970248375925,20.12714958190918,1.899
10071,0,2022-05-28 07:20:02,manager_53,Agip Eni,on urban street,station_105,22.45131231049126,20.24120231203174,2.109
10072,1,2022-05-28 07:20:02,manager_53,Agip Eni,on urban street,station_105,22.45131231049126,20.24120231203174,1.889
10073,0,2022-05-28 07:24:04,manager_53,Agip Eni,on urban street,station_106,22.452482191862323,20.248252660036087,2.109
10074,1,2022-05-28 07:24:04,manager_53,Agip Eni,on urban street,station_106,22.452482191862323,20.248252660036087,1.889
10075,1,2022-05-28 07:28:07,manager_56,Beyfin,on urban street,station_126,22.408167634102327,20.208365338947665,1.869
10076,0,2022-05-28 07:28:07,manager_56,Beyfin,on urban street,station_126,22.408167634102327,20.208365338947665,1.899
10077,0,2022-05-28 07:32:08,manager_34,OIL ONE,on urban street,station_46,22.42051371749519,20.202549875763907,1.899
10078,1,2022-05-28 07:32:08,manager_34,OIL ONE,on urban street,station_46,22.42051371749519,20.202549875763907,1.899
10079,1,2022-05-28 07:34:28,manager_22,Q8,on urban street,station_107,22.512615521526847,20.136708201223428,1.929
10080,1,2022-05-28 07:34:29,manager_22,Q8,on urban street,station_108,22.43946312005717,20.15255239444275,1.899
10081,1,2022-05-28 07:34:31,manager_22,Q8,on urban street,station_111,22.47161880932868,20.12161381845476,1.899
10082,1,2022-05-28 07:34:31,manager_22,Q8,on urban street,station_112,22.512331570288772,20.174989271163895,1.939
10083,1,2022-05-28 07:34:31,manager_22,Q8,on urban street,station_109,22.445881182089963,20.159797725200633,1.929
10084,1,2022-05-28 07:34:32,manager_22,Q8,on urban street,station_117,22.469971358604496,20.14444483420118,1.969
10085,1,2022-05-28 07:34:32,manager_22,Q8,on urban street,station_116,22.460697827528428,20.148964373016383,1.929
10086,1,2022-05-28 07:34:32,manager_22,Q8,on urban street,station_67,22.44451291033063,20.11799119510647,1.919
10087,1,2022-05-28 07:34:32,manager_22,Q8,on urban street,station_114,22.459256888823695,20.15067099577027,1.929
10088,1,2022-05-28 07:34:33,manager_22,Q8,on urban street,station_120,22.48584734721061,20.2397590085983,1.889
10089,1,2022-05-28 07:34:33,manager_22,Q8,on urban street,station_118,22.500075199355678,20.13087014484404,1.929
10090,1,2022-05-28 07:34:33,manager_22,Q8,on urban street,station_121,22.488995557004372,20.140903440475427,1.939
10091,1,2022-05-28 07:34:33,manager_22,Q8,on urban street,station_119,22.483139800094527,20.08878237278907,1.899
10092,1,2022-05-28 07:34:33,manager_22,Q8,on urban street,station_113,22.456009973526257,20.226450961971295,1.939
10093,1,2022-05-28 07:35:56,manager_22,Q8,on urban street,station_110,22.49667931894757,20.191433527612617,1.919
10094,1,2022-05-28 07:38:10,manager_52,Agip Eni,on urban street,station_92,22.443521330949523,20.17231484047545,2.214
10095,0,2022-05-28 07:38:10,manager_52,Agip Eni,on urban street,station_92,22.443521330949523,20.17231484047545,2.129
10096,0,2022-05-28 07:38:12,manager_55,Beyfin,on urban street,station_125,22.46218359495382,20.25622894692333,1.899
10097,0,2022-05-28 07:39:51,manager_102,Esso,on urban street,station_173,22.502158695941546,20.198801220832024,2.109
10098,1,2022-05-28 07:39:51,manager_102,Esso,on urban street,station_173,22.502158695941546,20.198801220832024,1.919
10099,1,2022-05-28 07:40:06,manager_15,Agip Eni,on urban street,station_18,22.480722585938246,20.143325932339053,1.929
10100,0,2022-05-28 07:40:06,manager_15,Agip Eni,on urban street,station_18,22.480722585938246,20.143325932339053,2.149
10101,0,2022-05-28 07:43:54,manager_108,Agip Eni,on urban street,station_178,22.44399107857339,20.223742569311526,2.149
10102,1,2022-05-28 07:43:54,manager_108,Agip Eni,on urban street,station_178,22.44399107857339,20.223742569311526,1.929
10103,1,2022-05-28 07:47:56,manager_97,Esso,on urban street,station_168,22.454290166450704,20.106551222503185,1.909
10104,1,2022-05-28 07:53:39,manager_9,Agip Eni,on urban street,station_9,22.49700334513586,20.183774902313644,1.929
10105,0,2022-05-28 07:53:39,manager_9,Agip Eni,on urban street,station_9,22.49700334513586,20.183774902313644,2.149
10106,1,2022-05-28 07:58:10,manager_49,Vega,on urban street,station_86,22.409047475067233,20.17501963675022,1.899
10107,1,2022-05-28 08:24:01,manager_57,Api-Ip,on urban street,station_127,22.468970248375925,20.12714958190918,1.899
10108,0,2022-05-28 08:24:01,manager_39,Tamoil,on urban street,station_70,22.464231295253043,20.141955872422045,1.889
10109,0,2022-05-28 08:24:01,manager_57,Api-Ip,on urban street,station_127,22.468970248375925,20.12714958190918,2.124
10110,0,2022-05-28 08:24:53,manager_4,Api-Ip,on urban street,station_4,22.437444670911873,20.156445432510395,2.089
10111,1,2022-05-28 08:24:53,manager_4,Api-Ip,on urban street,station_4,22.437444670911873,20.156445432510395,1.899
10112,1,2022-05-28 08:25:28,manager_2,Api-Ip,on urban street,station_2,22.454759349384233,20.132374303779244,1.939
10113,0,2022-05-28 08:25:28,manager_2,Api-Ip,on urban street,station_2,22.454759349384233,20.132374303779244,1.939
10114,0,2022-05-28 08:25:49,manager_1,Esso,on urban street,station_1,22.530916717754373,20.162883186898924,2.109
10115,1,2022-05-28 08:25:49,manager_1,Esso,on urban street,station_1,22.530916717754373,20.162883186898924,1.919
10116,0,2022-05-28 08:29:20,manager_77,Agip Eni,on urban street,station_148,22.4220452,20.1672941,2.089
10117,1,2022-05-28 08:29:20,manager_77,Agip Eni,on urban street,station_148,22.4220452,20.1672941,1.889
10118,1,2022-05-28 08:35:07,manager_0,Agip Eni,on highway,station_0,22.506952184804398,20.26119029521942,1.946
10119,0,2022-05-28 08:35:07,manager_0,Agip Eni,on highway,station_0,22.506952184804398,20.26119029521942,2.214
10120,0,2022-05-28 08:38:11,manager_11,Esso,on urban street,station_11,22.499552240114603,20.239910761376905,2.099
10121,1,2022-05-28 08:38:11,manager_11,Esso,on urban street,station_11,22.499552240114603,20.239910761376905,1.899
10122,0,2022-05-28 08:47:21,manager_64,Esso,on urban street,station_47,22.46076376258973,20.11060218650819,2.069
10123,1,2022-05-28 08:47:21,manager_64,Esso,on urban street,station_47,22.46076376258973,20.11060218650819,1.879
10124,1,2022-05-28 08:58:14,manager_13,Q8,on urban street,station_16,22.449695518091808,20.252896904945374,1.919
10125,1,2022-05-28 09:04:11,manager_24,Tamoil,on urban street,station_79,22.463851217787678,20.15709148214957,1.879
10126,0,2022-05-28 09:04:11,manager_24,Tamoil,on urban street,station_79,22.463851217787678,20.15709148214957,1.879
10127,0,2022-05-28 09:08:04,manager_118,Esso,on urban street,station_187,22.50603037189844,20.237241180391266,1.899
10128,1,2022-05-28 09:08:04,manager_118,Esso,on urban street,station_187,22.50603037189844,20.237241180391266,1.899
10129,0,2022-05-28 09:13:37,manager_94,Agip Eni,on urban street,station_165,22.513737848312523,20.26308370727088,2.109
10130,1,2022-05-28 09:13:37,manager_94,Agip Eni,on urban street,station_165,22.513737848312523,20.26308370727088,1.889
10131,1,2022-05-28 09:14:54,manager_94,Api-Ip,on urban street,station_2,22.490856190876734,20.237339422106743,1.919
10132,0,2022-05-28 09:14:54,manager_94,Api-Ip,on urban street,station_2,22.490856190876734,20.237339422106743,2.119
10133,0,2022-05-28 09:20:07,manager_42,Tamoil,on urban street,station_74,22.435904471365184,20.231637716293335,1.859
10134,1,2022-05-28 09:20:07,manager_42,Tamoil,on urban street,station_74,22.435904471365184,20.231637716293335,1.859
10135,1,2022-05-28 09:23:08,manager_94,Api-Ip,on urban street,station_164,22.47296479534183,20.234487516143155,1.919
10136,0,2022-05-28 09:32:34,manager_84,Api-Ip,on urban street,station_154,22.480999896815497,20.215075829696616,1.979
10137,1,2022-05-28 09:32:34,manager_84,Api-Ip,on urban street,station_154,22.480999896815497,20.215075829696616,1.979
10138,0,2022-05-28 09:47:16,manager_84,Api-Ip,on urban street,station_157,22.438610860986046,20.152840279762245,2.124
10139,1,2022-05-28 09:47:16,manager_84,Api-Ip,on urban street,station_157,22.438610860986046,20.152840279762245,1.919
10140,1,2022-05-28 10:01:58,manager_5,Q8,on urban street,station_54,22.45678067793206,20.07222270965576,1.929
10141,0,2022-05-28 10:01:58,manager_5,Q8,on urban street,station_54,22.45678067793206,20.07222270965576,2.014
10142,0,2022-05-28 10:25:44,manager_91,Esso,on urban street,station_161,22.456047658271217,20.23009678721428,2.128
10143,1,2022-05-28 10:25:44,manager_91,Esso,on urban street,station_161,22.456047658271217,20.23009678721428,1.926
10144,1,2022-05-28 11:00:11,manager_24,Tamoil,on urban street,station_124,22.483209917219774,20.159289379629286,1.879
10145,0,2022-05-28 11:00:11,manager_24,Tamoil,on urban street,station_124,22.483209917219774,20.159289379629286,1.879
10146,1,2022-05-28 11:12:08,manager_24,Tamoil,on urban street,station_32,22.511905895448677,20.12802465260029,1.889
10147,1,2022-05-28 11:14:08,manager_24,Tamoil,on urban street,station_29,22.49462245388579,20.124250047885198,1.909
10148,1,2022-05-28 11:14:10,manager_24,Tamoil,on urban street,station_37,22.473515593223738,20.228963976306773,1.879
10149,1,2022-05-28 11:14:10,manager_24,Tamoil,on urban street,station_28,22.460253897512132,20.09597810694345,1.879
10150,1,2022-05-28 11:14:11,manager_24,Tamoil,on urban street,station_36,22.49523063971136,20.147980285700825,1.879
10151,1,2022-05-28 11:14:11,manager_24,Tamoil,on urban street,station_31,22.49045274724031,20.206961362032757,1.859
10152,1,2022-05-28 11:16:08,manager_24,Tamoil,on urban street,station_33,22.52284512806989,20.15915450148009,1.909
10153,0,2022-05-28 11:28:02,manager_24,Tamoil,on urban street,station_77,22.461189653928074,20.163037999717517,1.889
10154,1,2022-05-28 11:28:02,manager_24,Tamoil,on urban street,station_77,22.461189653928074,20.163037999717517,1.889
10155,1,2022-05-28 11:52:02,manager_24,Tamoil,on urban street,station_72,22.47316727709888,20.199446514248848,1.919
10156,0,2022-05-28 11:52:02,manager_24,Tamoil,on urban street,station_72,22.47316727709888,20.199446514248848,1.919
10157,0,2022-05-28 11:52:25,manager_113,Api-Ip,on urban street,station_182,22.44920754498186,20.18585579198226,1.919
10158,0,2022-05-28 12:00:06,manager_24,Tamoil,on urban street,station_81,22.477958277268883,20.223964594897588,1.919
10159,1,2022-05-28 12:00:06,manager_24,Tamoil,on urban street,station_81,22.477958277268883,20.223964594897588,1.919
10160,1,2022-05-28 12:01:16,manager_36,Api-Ip,on urban street,station_50,22.460543269966017,20.13420804662701,1.899
10161,1,2022-05-28 12:01:17,manager_36,Api-Ip,on urban street,station_51,22.436733877746,20.164610728836124,1.879
10162,1,2022-05-28 12:01:20,manager_36,Api-Ip,on urban street,station_52,22.465493608063404,20.23532354584347,1.899
10163,1,2022-05-28 12:01:21,manager_36,Api-Ip,on urban street,station_53,22.504622557974074,20.23822950429917,1.859
10164,1,2022-05-28 12:02:42,manager_36,Api-Ip,on urban street,station_55,22.44043293453808,20.172881224536923,1.879
10165,1,2022-05-28 12:02:55,manager_36,Api-Ip,on urban street,station_56,22.43269030000002,20.17361414047548,1.879
10166,1,2022-05-28 12:03:16,manager_36,Api-Ip,on urban street,station_57,22.476147338144948,20.11177510185246,1.859
10167,1,2022-05-28 12:03:21,manager_36,Api-Ip,on urban street,station_58,22.49567328894979,20.195260256528854,1.899
10168,1,2022-05-28 12:03:22,manager_36,Api-Ip,on urban street,station_59,22.482792928406525,20.147986993193626,1.889
10169,1,2022-05-28 12:03:28,manager_36,Api-Ip,on urban street,station_60,22.450219195039537,20.096267685319503,1.899
10170,1,2022-05-28 12:04:06,manager_36,Api-Ip,on urban street,station_61,22.48597388961089,20.080338598811295,1.899
10171,1,2022-05-28 12:04:38,manager_36,Api-Ip,on urban street,station_62,22.514614288406307,20.137596786022186,1.899
10172,1,2022-05-28 12:04:57,manager_36,Api-Ip,on urban street,station_63,22.497327778686312,20.179879799485207,1.899
10173,1,2022-05-28 12:04:58,manager_36,Api-Ip,on urban street,station_64,22.5144954436484,20.2249469631347,1.899
10174,0,2022-05-28 12:06:08,manager_24,Tamoil,on urban street,station_83,22.488996887845417,20.210427477955818,1.919
10175,1,2022-05-28 12:06:08,manager_24,Tamoil,on urban street,station_83,22.488996887845417,20.210427477955818,1.919
10176,1,2022-05-28 12:26:07,manager_53,Agip Eni,on urban street,station_105,22.45131231049126,20.24120231203174,1.889
10177,0,2022-05-28 12:26:07,manager_53,Agip Eni,on urban street,station_105,22.45131231049126,20.24120231203174,2.109
10178,1,2022-05-28 12:32:58,manager_26,Esso,on urban street,station_34,22.503031593640927,20.13876233862311,1.899
10179,0,2022-05-28 12:32:58,manager_26,Esso,on urban street,station_34,22.503031593640927,20.13876233862311,2.099
10180,1,2022-05-28 15:06:02,manager_37,Tamoil,on urban street,station_65,22.525911187396126,20.19340819120407,1.899
10181,1,2022-05-28 16:12:47,manager_35,Retitalia,on urban street,station_48,22.5198193255777,20.17030170559883,1.939
10182,0,2022-05-28 16:14:36,manager_35,Esso,on urban street,station_47,22.460115237367255,20.112786317790977,2.099
10183,1,2022-05-28 16:14:36,manager_35,Esso,on urban street,station_47,22.460115237367255,20.112786317790977,1.959
10184,1,2022-05-28 17:58:54,manager_73,Pompe Bianche,on urban street,station_144,22.424455064358277,20.252625331282616,1.949
10185,0,2022-05-28 19:02:44,manager_30,KEROPETROL,on urban street,station_41,22.47505583019035,20.18815113621099,2.044
10186,1,2022-05-28 19:02:44,manager_30,KEROPETROL,on urban street,station_41,22.47505583019035,20.18815113621099,2.044
10187,0,2022-05-28 19:02:55,manager_30,KEROPETROL,on urban street,station_40,22.466863480221598,20.16615269328645,2.057
10188,1,2022-05-28 19:02:55,manager_30,KEROPETROL,on urban street,station_40,22.466863480221598,20.16615269328645,2.057
10189,1,2022-05-28 23:57:09,manager_101,Q8,on urban street,station_16,22.434766014785403,20.17430801719661,1.979
10190,1,2022-05-29 00:08:07,manager_50,Agip Eni,on urban street,station_93,22.44527996387759,20.120575503794953,1.909
10191,0,2022-05-29 00:08:07,manager_50,Agip Eni,on urban street,station_93,22.44527996387759,20.120575503794953,1.909
10192,1,2022-05-29 00:08:14,manager_49,Vega,on urban street,station_86,22.409047475067233,20.17501963675022,1.899
10193,1,2022-05-29 00:10:06,manager_34,OIL ONE,on urban street,station_87,22.429668529372726,20.195525058283806,1.899
10194,0,2022-05-29 00:10:06,manager_34,OIL ONE,on urban street,station_87,22.429668529372726,20.195525058283806,1.899
10195,1,2022-05-29 00:14:11,manager_24,Tamoil,on urban street,station_88,22.48929604349778,20.223775554850135,1.859
10196,1,2022-05-29 00:16:12,manager_50,Agip Eni,on urban street,station_91,22.46010315272357,20.09908898220897,1.929
10197,1,2022-05-29 00:16:12,manager_50,Agip Eni,on urban street,station_89,22.426572655581325,20.20276775956154,1.929
10198,1,2022-05-29 00:16:13,manager_51,Tamoil,on highway,station_90,22.446022,20.07492374,1.929
10199,0,2022-05-29 00:16:13,manager_51,Tamoil,on highway,station_90,22.446022,20.07492374,2.149
10200,1,2022-05-29 00:18:10,manager_50,Agip Eni,on urban street,station_15,22.49547479460076,20.19585517956739,1.929
10201,0,2022-05-29 00:18:10,manager_50,Agip Eni,on urban street,station_15,22.49547479460076,20.19585517956739,2.149
10202,0,2022-05-29 00:20:15,manager_52,Agip Eni,on urban street,station_92,22.443521330949523,20.17231484047545,2.129
10203,1,2022-05-29 00:20:15,manager_52,Agip Eni,on urban street,station_92,22.443521330949523,20.17231484047545,1.909
10204,1,2022-05-29 06:38:07,manager_10,Api-Ip,on urban street,station_10,22.447655452878045,20.183397099868724,1.914
10205,0,2022-05-29 06:38:07,manager_10,Api-Ip,on urban street,station_10,22.447655452878045,20.183397099868724,1.914
10206,0,2022-05-29 07:15:39,manager_6,Q8,on urban street,station_6,22.46991993269708,20.124655993219335,1.919
10207,1,2022-05-29 07:15:39,manager_6,Q8,on urban street,station_6,22.46991993269708,20.124655993219335,1.919
10208,1,2022-05-29 10:15:15,manager_115,Esso,on urban street,station_184,22.506036549658646,20.197736606001854,1.999
10209,0,2022-05-29 10:15:15,manager_115,Esso,on urban street,station_184,22.506036549658646,20.197736606001854,1.999
10210,1,2022-05-29 11:14:08,manager_24,Tamoil,on urban street,station_32,22.511905895448677,20.12802465260029,1.889
10211,1,2022-05-29 11:14:09,manager_24,Tamoil,on urban street,station_37,22.473515593223738,20.228963976306773,1.879
10212,1,2022-05-29 11:14:09,manager_24,Tamoil,on urban street,station_36,22.49523063971136,20.147980285700825,1.879
10213,1,2022-05-29 11:14:09,manager_24,Tamoil,on urban street,station_28,22.460253897512132,20.09597810694345,1.879
10214,1,2022-05-29 11:14:10,manager_24,Tamoil,on urban street,station_31,22.49045274724031,20.206961362032757,1.859
10215,1,2022-05-29 11:18:07,manager_24,Tamoil,on urban street,station_33,22.52284512806989,20.15915450148009,1.909
10216,1,2022-05-29 11:18:07,manager_24,Tamoil,on urban street,station_29,22.49462245388579,20.124250047885198,1.909
10217,1,2022-05-29 12:00:03,manager_24,Tamoil,on urban street,station_81,22.477958277268883,20.223964594897588,1.919
10218,0,2022-05-29 12:00:03,manager_24,Tamoil,on urban street,station_81,22.477958277268883,20.223964594897588,1.919
10219,1,2022-05-29 12:01:19,manager_36,Api-Ip,on urban street,station_51,22.436733877746,20.164610728836124,1.879
10220,1,2022-05-29 12:01:19,manager_36,Api-Ip,on urban street,station_50,22.460543269966017,20.13420804662701,1.899
10221,1,2022-05-29 12:01:22,manager_36,Api-Ip,on urban street,station_52,22.465493608063404,20.23532354584347,1.899
10222,1,2022-05-29 12:01:23,manager_36,Api-Ip,on urban street,station_53,22.504622557974074,20.23822950429917,1.859
10223,1,2022-05-29 12:02:47,manager_36,Api-Ip,on urban street,station_55,22.44043293453808,20.172881224536923,1.879
10224,1,2022-05-29 12:02:58,manager_36,Api-Ip,on urban street,station_56,22.43269030000002,20.17361414047548,1.879
10225,1,2022-05-29 12:03:22,manager_36,Api-Ip,on urban street,station_57,22.476147338144948,20.11177510185246,1.859
10226,1,2022-05-29 12:03:27,manager_36,Api-Ip,on urban street,station_58,22.49567328894979,20.195260256528854,1.899
10227,1,2022-05-29 12:03:28,manager_36,Api-Ip,on urban street,station_59,22.482792928406525,20.147986993193626,1.889
10228,1,2022-05-29 12:03:35,manager_36,Api-Ip,on urban street,station_60,22.450219195039537,20.096267685319503,1.899
10229,0,2022-05-29 12:04:08,manager_42,Tamoil,on urban street,station_74,22.435904471365184,20.231637716293335,1.859
10230,1,2022-05-29 12:04:08,manager_42,Tamoil,on urban street,station_74,22.435904471365184,20.231637716293335,1.859
10231,1,2022-05-29 12:04:18,manager_36,Api-Ip,on urban street,station_61,22.48597388961089,20.080338598811295,1.899
10232,1,2022-05-29 12:04:54,manager_36,Api-Ip,on urban street,station_62,22.514614288406307,20.137596786022186,1.899
10233,1,2022-05-29 12:05:15,manager_36,Api-Ip,on urban street,station_63,22.497327778686312,20.179879799485207,1.899
10234,1,2022-05-29 12:05:16,manager_36,Api-Ip,on urban street,station_64,22.5144954436484,20.2249469631347,1.899
10235,0,2022-05-29 12:06:14,manager_24,Tamoil,on urban street,station_83,22.488996887845417,20.210427477955818,1.919
10236,1,2022-05-29 12:06:14,manager_24,Tamoil,on urban street,station_83,22.488996887845417,20.210427477955818,1.919
10237,1,2022-05-29 12:18:10,manager_24,Tamoil,on urban street,station_79,22.463851217787678,20.15709148214957,1.879
10238,0,2022-05-29 12:18:10,manager_24,Tamoil,on urban street,station_79,22.463851217787678,20.15709148214957,1.879
10239,1,2022-05-29 12:34:08,manager_24,Tamoil,on urban street,station_77,22.461189653928074,20.163037999717517,1.889
10240,0,2022-05-29 12:34:08,manager_24,Tamoil,on urban street,station_77,22.461189653928074,20.163037999717517,1.889
10241,1,2022-05-29 15:08:10,manager_37,Tamoil,on urban street,station_65,22.525911187396126,20.19340819120407,1.899
10242,1,2022-05-30 00:08:10,manager_49,Vega,on urban street,station_86,22.409047475067233,20.17501963675022,1.899
10243,1,2022-05-30 00:10:02,manager_24,Tamoil,on urban street,station_88,22.48929604349778,20.223775554850135,1.859
10244,0,2022-05-30 00:10:30,manager_78,Q8,on urban street,station_16,22.470992121527523,20.253790080547333,1.934
10245,1,2022-05-30 00:10:30,manager_78,Q8,on urban street,station_16,22.470992121527523,20.253790080547333,1.934
10246,1,2022-05-30 00:12:05,manager_50,Agip Eni,on urban street,station_89,22.426572655581325,20.20276775956154,1.929
10247,0,2022-05-30 00:12:07,manager_51,Tamoil,on highway,station_90,22.446022,20.07492374,2.149
10248,1,2022-05-30 00:12:07,manager_50,Agip Eni,on urban street,station_91,22.46010315272357,20.09908898220897,1.929
10249,1,2022-05-30 00:12:07,manager_51,Tamoil,on highway,station_90,22.446022,20.07492374,1.929
10250,1,2022-05-30 00:14:06,manager_50,Agip Eni,on urban street,station_15,22.49547479460076,20.19585517956739,1.929
10251,0,2022-05-30 00:14:06,manager_50,Agip Eni,on urban street,station_15,22.49547479460076,20.19585517956739,2.149
10252,0,2022-05-30 00:16:08,manager_50,Agip Eni,on urban street,station_93,22.44527996387759,20.120575503794953,1.909
10253,1,2022-05-30 00:16:08,manager_50,Agip Eni,on urban street,station_93,22.44527996387759,20.120575503794953,1.909
10254,1,2022-05-30 00:34:54,manager_22,Q8,on urban street,station_95,22.457449002077297,20.094877768122842,1.899
10255,1,2022-05-30 00:34:55,manager_21,Q8,on urban street,station_66,22.445127763663763,20.119872403704903,1.899
10256,1,2022-05-30 00:34:55,manager_22,Q8,on urban street,station_107,22.512615521526847,20.136708201223428,1.929
10257,1,2022-05-30 00:34:56,manager_22,Q8,on urban street,station_108,22.43946312005717,20.15255239444275,1.899
10258,1,2022-05-30 00:34:56,manager_22,Q8,on urban street,station_98,22.443514800771887,20.174114105557237,1.899
10259,1,2022-05-30 00:34:56,manager_21,Q8,on urban street,station_96,22.45898088643508,20.10062638717193,1.899
10260,1,2022-05-30 00:34:56,manager_22,Q8,on urban street,station_25,22.506649167810565,20.2532978951931,1.884
10261,1,2022-05-30 00:34:58,manager_22,Q8,on urban street,station_115,22.44220035218852,20.148052036762238,1.899
10262,1,2022-05-30 00:34:58,manager_22,Q8,on urban street,station_110,22.49667931894757,20.191433527612617,1.919
10263,1,2022-05-30 00:34:58,manager_22,Q8,on urban street,station_67,22.44451291033063,20.11799119510647,1.919
10264,1,2022-05-30 00:34:59,manager_22,Q8,on urban street,station_101,22.495253819959927,20.113351720237688,1.899
10265,1,2022-05-30 00:34:59,manager_22,Q8,on urban street,station_118,22.500075199355678,20.13087014484404,1.929
10266,1,2022-05-30 00:34:59,manager_22,Q8,on urban street,station_27,22.483753319042613,20.142816093254055,1.949
10267,1,2022-05-30 00:34:59,manager_22,Q8,on urban street,station_119,22.483139800094527,20.08878237278907,1.899
